Unnamed: 0,review,score,thumbsUpCount,reviewCreatedVersion,replyContent,timeToReply
12105,"Banyak bug, sulit digunakan",2,0,33.0,"We apologize for the inconvenience. Please try updating the app and see if the issue persists. Thanks~Una",0 days 10:58:00
12106,"Sulit untuk registrasi, perlu menunggu lama",2,0,32.0,"We apologize for the delay. Please ensure all required fields are filled correctly and try again. Thanks~Uswah",0 days 01:15:00
12107,"Tidak dapat melihat saldo, saldo tidak terupdate",3,0,33.0,"We apologize for the issue. Please check your account balance through the website or at a nearby bank branch. Thanks~Bevi",0 days 13:45:00
12108,"Sulit untuk mencari fitur, tidak ada panduan",3,0,32.0,"We apologize for the inconvenience. Please refer to the app's tutorial or contact our customer service for assistance. Thanks~Mawar",0 days 00:53:00
12109,"Simplifying transactions is not effective for me.",1,0,32.0,"We appreciate you using the BANKApp app. If you continue to face issues, please email the problem details to BANKApp@BANK.co.id. Thanks~Fadi",0 days 03:39:00
12110,"There are some limitations with the BANKApp app.",1,0,32.0,"Please ensure your internet connection is stable and the BANKApp app is updated to the latest version. Thanks~Heru",0 days 01:15:00
12111,"BANKApp has some flaws that need to be fixed.",2,0,33.0,"We apologize for any inconvenience you've encountered. For further assistance, please send a detailed message through BANK's official WhatsApp at 08121214017 or email at BANKApp@BANK.co.id. Thanks~Erza",0 days 01:15:00
12112,"BANKApp is okay, but it can be improved.",3,0,33.0,"We appreciate your feedback. We will take your suggestions into consideration to enhance the BANKApp app. Thanks~Lily",0 days 16:04:00
12113,"I don't think BANKApp is useful for me.",1,0,33.0,"Hello Friend BANK, we're sorry for any trouble you've faced. To follow up, please email the problem details to BANKApp@BANK.co.id. Thanks~Riyo",0 days 03:59:00
12114,"BANKApp has some issues, but it's still usable.",2,0,33.0,"We apologize for any inconvenience you've encountered. For further assistance, please send a detailed message through BANK's official WhatsApp at 08121214017 or email at BANKApp@BANK.co.id. Thanks~Uswah",0 days 01:17:00
12115,"Unable to register due to poor internet connection",1,0,33.0,"We apologize for the inconvenience. Please try again later.",0 days 00:00:00
12116,"App crashes frequently",2,0,32.0,"We're sorry for the trouble. Try restarting the app and check for updates.",0 days 00:00:00
12117,"Customer support is unresponsive",3,0,33.0,"We apologize for the delay. Please contact us again and we'll do our best to assist you.",0 days 00:00:00
12118,"Transactions are taking too long to process",4,0,33.0,"We're working on improving the processing time. Thank you for your patience.",0 days 00:00:00
12119,"App is difficult to navigate",1,0,33.0,"We apologize for the inconvenience. We're working on improving the user interface.",0 days 00:00:00
12120,"Verification process is too lengthy",2,0,32.0,"We understand the frustration. We're working on streamlining the verification process.",0 days 00:00:00
12121,"App doesn't allow me to withdraw cash, it's really inconvenient.",1,0,32.0,"Please resolve this issue, I need to access my cash.",0 days 10:00:00
12122,"Can't register for the app, it's really frustrating.",2,0,33.0,"Please make it easier to register, I don't understand the process.",0 days 14:00:00
12123,"App is not user-friendly, it's really hard to use.",3,0,32.0,"Please improve the user interface, it's not intuitive.",0 days 16:00:00
12124,"App doesn't allow me to transfer money, it's really inconvenient.",2,0,33.0,"Please resolve this issue, I need to transfer money.",0 days 12:00:00
12125,"App is really slow, it takes forever to load.",1,0,32.0,"Please improve the app's performance, it's really frustrating.",0 days 10:00:00
12126,"Can't access my account, it's really frustrating.",0,0,33.0,"Please resolve this issue, I need to access my account.",0 days 14:00
12127,"Terrible experience, app not working properly",1,0,33.0,"We apologize for the inconvenience. Please share the issue details through WhatsApp at 08121214017 or email BANKApp@BANK.co.id.",0 days 02:00:00
12128,"Difficulty in updating the app, always getting error messages",2,0,33.0,"We're sorry for the trouble. Please provide the error details through WhatsApp at 08121214017 or email BANKApp@BANK.co.id.",0 days 03:45:00
12129,"App is slow and takes too long to load",3,0,33.0,"We're sorry for the inconvenience. Please try restarting the app or contact our customer service at 08121214017.",0 days 01:15:00
12130,"Unsatisfying experience, app not meeting expectations",4,0,33.0,"We appreciate your feedback. Please provide more details about your experience through WhatsApp at 08121214017 or email BANKApp@BANK.co.id.",0 days 04:00:00
12131,"Not impressed with the app's performance, always crashes",1,0,33.0,"We apologize for the trouble. Please share the issue details through WhatsApp at 08121214017 or email BANKApp@BANK.co.id.",0 days 02:30:00
12132,"Disappointed with the app's functionality, not user-friendly",2,0,33.0,"We're sorry for the inconvenience. Please provide the issue details through WhatsApp at 08121214017 or email BANKApp@BANK.co.id.",0 days 03:00:00
12133,"BANKApp tidak memuaskan, penggunaan masih sulit",1,0,33.0,"We apologize for any inconvenience. Please try again later. Thanks, Mawar",0 days 00:32:00
12134,"Banyak masalah dengan transfer, sulit untuk diatasi",1,0,32.0,"Sorry for the trouble. Please provide more details and we'll help you resolve the issue. Thanks, Lily",0 days 14:50:00
12135,"Sulit untuk menggunakan fitur-fitur yang tersedia",2,0,33.0,"We're sorry for the inconvenience. Our team is working to improve the app. Thanks, Heru",0 days 02:11:00
12136,"BANKApp masih memiliki beberapa bug, perlu diatasi",2,0,33.0,"We apologize for the inconvenience. Our team is working to fix the bugs. Thanks, Yuka",0 days 01:05:00
12137,"Fitur-fitur BANKApp tidak mudah digunakan",3,0,33.0,"We're sorry for the trouble. Our team is working to improve the app's user interface. Thanks, Rida",0 days 00:29:00
12138,"Saya masih belum dapat menggunakan BANKApp dengan lancar",3,0,33.0,"We apologize for the inconvenience. Please try again later. Thanks, Asri",0 days 03:52:00
12139,"Simplifying transactions is not enough, we need more features",1,0,33.0,"We appreciate your feedback. For more features, please visit our official website and submit your suggestions. Thanks, Satria",0 days 00:02:00
12140,"Tapi takut karena biaya yang tidak jelas",1,0,33.0,"We understand your concerns about unclear fees. Please check our website for more information on our fee structure. Thanks, Mawar",0 days 09:01:00
12141,"Saya tidak tahu bagaimana cara menggunakan aplikasi ini",2,0,33.0,"We're sorry to hear that. Please check our tutorial section on our website for step-by-step guides on how to use the app. Thanks, Heru",0 days 02:04:00
12142,"Tidak ada fitur pembayaran online",2,0,33.0,"We appreciate your feedback. We're considering adding online payment features. In the meantime, please visit our website for offline payment options. Thanks, Belin",0 days 12:15:00
12143,"Aplikasi ini tidak stabil",3,0,33.0,"We apologize for the inconvenience. Please try restarting the app or check your internet connection. If the issue persists, please contact our support team. Thanks, Galih",0 days 04:30:00
12144,"Tidak ada fitur pengingat",3,0,33.0,"We appreciate your suggestion. We're considering adding a reminder feature. In the meantime, please set reminders on your phone or calendar. Thanks, Lena",0 days 10:45:00
12145,"Saya tidak puas dengan aplikasi BANKApp karena terlalu sulit digunakan.",1,0,33.0,"We apologize for the inconvenience. Please email us at BANKApp@BANK.co.id for further assistance. Thanks, Bevi",0 days 02:35:00
12146,"Aplikasi BANKApp memang bagus, tapi kadang-kadang error terjadi.",2,0,33.0,"We apologize for the inconvenience. Please restart the app and try again. If the issue persists, please email us at BANKApp@BANK.co.id. Thanks, Mawar",0 days 14:47:00
12147,"Saya tidak dapat melakukan transaksi online dengan aplikasi BANKApp.",2,0,33.0,"Hello Friend BANK, please ensure that your internet connection is stable and try again. If the issue persists, please email us at BANKApp@BANK.co.id. Thanks, Sora",0 days 08:41:00
12148,"Aplikasi BANKApp memang bagus, tapi saya masih memiliki beberapa masalah.",3,0,33.0,"We appreciate your feedback. Please provide more details about the issues you're experiencing and we'll be happy to assist you. Thanks, Asri",0 days 17:34:00
12149,"Saya tidak puas dengan aplikasi BANKApp karena tidak stabil.",1,0,33.0,"We apologize for the inconvenience. Please restart the app and try again. If the issue persists, please email us at BANKApp@BANK.co.id. Thanks, Diva",0 days 03:21:00
12150,"Aplikasi BANKApp memang bagus, tapi saya masih memiliki beberapa kekurangan.",3,0,33.0,"We appreciate your feedback. Please provide more details about the issues you're experiencing and we'll be happy to assist you. Thanks, Shima",0 days 19:38:00
12151,"Failed to verify my account due to incorrect password. The password reset process was also unsuccessful.",1,0,32.0,"We apologize for the inconvenience. Please ensure your password is accurate and try again. If the issue persists, contact our customer service.",0 days 00:15:00
12152,"Disappointed with the app's user interface. It's confusing and not user-friendly.",2,0,33.0,"We appreciate your feedback. We're constantly improving our app to make it more user-friendly. Your input will help us achieve this goal.",0 days 02:42:00
12153,"The app is slow and often crashes. It's frustrating to use.",1,0,32.0,"Sorry to hear that. We're working on improving the app's performance. Please try restarting the app and check if the issue persists.",0 days 12:45:00
12154,"The app is great, but I'm still waiting for some features to be implemented.",3,0,33.0,"Thank you for your support. We're always working on new features and updates. We'll keep you posted on any developments.",0 days 10:12:00
