,review,score,thumbsUpCount,reviewCreatedVersion,replyContent,timeToReply
10387,"Saya tidak puas dengan aplikasi BANKApp karena beberapa fitur tidak tersedia",1,0,32.0,"Thank you for using the BANKApp app. We appreciate your feedback and will consider improving the features for better user experience.",0 days 01:45:00
10388,"Tidak puas dengan aplikasi karena beberapa hal yang tidak sesuai dengan harapan saya",1,0,32.0,"We appreciate your feedback and will consider improving the app for better user experience. Please provide more details about your concerns.",0 days 02:12:00
10389,"Saya tidak suka dengan aplikasi karena beberapa fitur tidak berfungsi dengan baik",2,0,33.0,"We apologize for any inconvenience caused. Please provide more details about the issues you're experiencing and we'll do our best to resolve them.",0 days 03:15:00
10390,"Aplikasi BANKApp kurang stabil dan seringkali crash",2,0,32.0,"We apologize for any inconvenience caused. Please try restarting the app or checking for updates. If the issue persists, please provide more details.",0 days 04:30:00
10391,"Saya tidak puas dengan aplikasi karena beberapa hal yang tidak sesuai dengan kebiasaan saya",2,0,32.0,"We appreciate your feedback and will consider improving the app for better user experience. Please provide more details about your concerns.",0 days 05:45:00
10392,"Tidak puas dengan aplikasi karena beberapa fitur tidak tersedia",3,0,33.0,"We apologize for any inconvenience caused. We will consider adding the missing features to the app. Please provide more details about the features you're looking for.",0 days 06:15:00
10393,"Still experiencing issues with the loading balance.",1,0,33.0,"Please ensure you have a stable internet connection and try restarting the app. If the issue persists, please email the details to BANKApp@BANK.co.id. Thanks~Riyo",0 days 01:30:00
10394,"Cannot access some features due to network issues.",2,0,32.0,"We apologize for the inconvenience. Please try restarting the app and check your internet connection. If the issue persists, please email the details to BANKApp@BANK.co.id. Thanks~Lena",0 days 14:25:00
10395,"Frustrating experience with transaction limits.",1,0,33.0,"Sorry to hear that. Please try to check the limits again and ensure you have sufficient funds. If the issue persists, please email the details to BANKApp@BANK.co.id. Thanks~Mawar",0 days 10:52:00
10396,"Confusing navigation and unclear instructions.",2,0,32.0,"We apologize for the confusion. Please try to navigate the app again and follow the instructions carefully. If you still encounter issues, please email the details to BANKApp@BANK.co.id. Thanks~Johan",0 days 00:37:00
10397,"Slow loading and frequent errors.",1,0,33.0,"Sorry to hear that. Please try restarting the app and check your internet connection. If the issue persists, please email the details to BANKApp@BANK.co.id. Thanks~Riyo",0 days 01:30:00
10398,"Difficulty with face verification.",2,0,32.0,"We apologize for the issue. Please ensure the video quality is adequate and try again. If the issue persists, please email the details to BANKApp@BANK.co.id. Thanks~Lena",0 days 14:25:00
10399,"It's really frustrating to use this app. The process is so complicated and takes forever.",1,0,33.0,"Sorry to hear that you're experiencing difficulties with our app. Please try restarting the app and check your internet connection.",0 days 02:11:00
10400,"I'm having trouble accessing my account because the password is not working.",2,0,33.0,"We apologize for the inconvenience. Please try resetting your password and check your account details.",0 days 04:58:00
10401,"The app is slow and keeps crashing.",2,0,33.0,"Sorry to hear that you're experiencing technical issues. Please try updating the app and check your internet connection.",0 days 08:24:00
10402,"I'm not satisfied with the customer service. They don't respond to my queries.",1,0,33.0,"We apologize for any inconvenience. Please try contacting our customer service again and provide more details about your issue.",0 days 10:14:00
10403,"The app is not user-friendly and is difficult to navigate.",3,0,33.0,"Thank you for your feedback. We'll take it into consideration and improve the app's user interface.",0 days 12:38:00
10404,"I'm having trouble with the registration process. It keeps saying my email is already registered.",2,0,33.0,"Sorry to hear that. Please try checking your email and password and make sure they're correct.",0 days 14:46:00
10405,"Not user-friendly, hard to navigate",1,0,32.0,"Please check the documentation for more information on how to use the app. We're here to help if you have any questions. Thanks, Shima",0 days 08:30:00
10406,"Too many issues with transactions",2,0,33.0,"We apologize for any inconvenience. Please provide more details on the issues you're experiencing. We're here to help. Thanks, Asri",0 days 04:20:00
10407,"Slow loading time and frequent errors",2,0,32.0,"We're sorry to hear that you're experiencing issues with the app. Please try restarting your device and check if the problem persists. Thanks, Mawar",0 days 11:40:00
10408,"Disappointed with the customer service",1,0,33.0,"We apologize for any inconvenience. We'll make sure to escalate your concern to our customer service team. Thanks, Heru",0 days 14:50:00
10409,"App crashes frequently, hard to use",2,0,33.0,"We apologize for the inconvenience. Please try uninstalling and reinstalling the app. If the issue persists, please provide more details. Thanks, Ulfa",0 days 09:10:00
10410,"Not impressed with the new features",2,0,32.0,"We appreciate your feedback. We'll take it into consideration for future updates. Thanks, Rida",0 days 06:20:00
10411,"It's okay, but there's still room for improvement.",1,0,33.0,"We appreciate your feedback. Please provide more details about your experience so we can improve our services. Thanks.",0 days 01:45:00
10412,"Not bad, but it's still a bit confusing.",2,0,32.0,"We apologize for any inconvenience. If you have any further questions or concerns, please don't hesitate to reach out to us. Thanks.",0 days 06:10:00
10413,"It's decent, but the UI could be better.",2,0,33.0,"We appreciate your feedback. We'll take your suggestions into consideration for our future updates. Thanks.",0 days 02:15:00
10414,"It's alright, but there are some issues.",1,0,33.0,"We apologize for any inconvenience. Please provide more details about the issues you're experiencing so we can address them. Thanks.",0 days 03:45:00
10415,"It's not the worst, but it's not the best either.",2,0,32.0,"We appreciate your feedback. We'll do our best to improve our services. Thanks.",0 days 04:10:00
10416,"It's a bit disappointing, to be honest.",1,0,33.0,"We apologize for any disappointment. Please provide more details about your experience so we can improve our services. Thanks.",0 days 05:20:00
10417,"Cannot find the menu for payment history.",1,0,32.0,"Sorry for the inconvenience. Please try restarting the app and check if the issue persists. If so, kindly email us at BANKApp@BANK.co.id for further assistance.",0 days 02:12:00
10418,"Still can't access my account.",2,0,33.0,"We apologize for the trouble. Please ensure you have the correct login credentials and try again. If the issue persists, please email us at BANKApp@BANK.co.id for assistance.",0 days 14:45:00
10419,"Frequently get error messages while trying to make transactions.",3,0,32.0,"Sorry to hear that. Please try restarting the app and check if the issue persists. If so, kindly email us at BANKApp@BANK.co.id for further assistance. We'll be happy to help you resolve the issue.",0 days 11:01:00
10420,"Difficulty in verifying my identity.",1,0,33.0,"We apologize for the inconvenience. Please ensure you have all the necessary documents and try again. If the issue persists, please email us at BANKApp@BANK.co.id for assistance.",0 days 10:21:00
10421,"Can't find the menu for account settings.",2,0,32.0,"Sorry to hear that. Please try restarting the app and check if the issue persists. If so, kindly email us at BANKApp@BANK.co.id for further assistance.",0 days 14:30:00
10422,"Frequent login issues.",3,0,33.0,"We apologize for the trouble. Please ensure you have the correct login credentials and try again. If the issue persists, please email us at BANKApp@BANK.co.id for assistance.",0 days 11:45:00
10423,"Sulit mengakses aplikasi BANKApp, kerusakan server yang sering terjadi",1,0,33.0,"Kami menyarankan Anda untuk mencoba mengakses aplikasi lainnya, jika Anda masih mengalami masalah, silakan hubungi customer service.",0 days 00:00:00
10424,"BANKApp tidak dapat menanggapi transaksi saya, sangat frustrasi",2,0,32.0,"Kami berusaha untuk menyelesaikan masalah Anda secepat mungkin, silakan hubungi customer service untuk mendapatkan bantuan.",0 days 00:00:00
10425,"Aplikasi BANKApp sering mengalami error, tidak stabil",1,0,33.0,"Kami berusaha untuk memperbaiki aplikasi, silakan coba lagi dalam beberapa saat.",0 days 00:00:00
10426,"Tidak dapat melakukan transfer, aplikasi BANKApp tidak stabil",2,0,32.0,"Kami menyarankan Anda untuk mencoba melakukan transfer lagi dalam beberapa saat, jika masih mengalami masalah, silakan hubungi customer service.",0 days 00:00:00
10427,"BANKApp tidak dapat memproses transaksi saya, sangat frustasi",1,0,33.0,"Kami berusaha untuk menyelesaikan masalah Anda secepat mungkin, silakan hubungi customer service untuk mendapatkan bantuan.",0 days 00:00:00
10428,"Aplikasi BANKApp tidak stabil, sering mengalami error",2,0,32.0,"Kami berusaha untuk memperbaiki aplikasi, silakan coba lagi dalam beberapa saat.",0 days 00:00:00
